# u6-translation-v1
# kind	key	source_sha256	zh
item	item:0x0118:0:0	5b8af9e5e961575968f7b58564fdd527b898ca76cf364fe1ca8b3c582753796c	點燃
item	item:0x0119:0:0	53422065450f754912fc385dea7789e8ed1979ea1d519fe2d79272922e38615b	詛咒
item	item:0x011a:0:0	a54e5638bbc34d80ddd34634760fe0db2bbbb301bc97675112c21df61eefdb63	畫作
item	item:0x011b:0:0	49be417ad74080a0031b636b44cfc26fdd0065492d6cd3b033960c4414955cf7	桌子
item	item:0x011c:0:0	4ea402528e0fa6dc7a2f30894e300cab3204e90573b34d0488e90bb2416662ac	日晷
item	item:0x011d:0:0	bf25637b0f73fbd84a9f247c78a6a96c0f785ef0ed8b8e9557f13daf002ee999	斗篷
item	item:0x011e:0:0	8c7ed2d9be59e21cf7cfc7da75c6c0cb7dd751f4a870f0f9236f0f35cbaf584e	旗幟
item	item:0x011f:0:0	5de163c628783c3eda601cd35fb55ad844c13f7bac340b912c47a9b93463cb4b	劍擊
item	item:0x0120:0:0	26c027933ba24beaf134ce765e39a8ae4c885ab1726707dadcfc818c4d92d0b8	史萊姆攻擊
item	item:0x0121:0:0	71016f4e5b004817d6ebcaa9b25f2352364646182fb751c6f1b82906571ec393	The Passion Play Theatre
item	item:0x0122:0:0	72e5d27edf47d70d30c753a835879dc124ed006aceef5f727c27e383d6ee40ce	關閉的百葉窗
item	item:0x0123:0:0	72e5d27edf47d70d30c753a835879dc124ed006aceef5f727c27e383d6ee40ce	關閉的百葉窗
item	item:0x0124:0:0	5d2c13d6f9fa421125a9f55e56fd0e4df9319ef30087f8f4675cd6f05135f397	座位
item	item:0x0125:0:0	208ee47341f9c725690bce85d9c0ed1ec6379cd0d64998d532cdb077aa974b54	掛毯
item	item:0x0126:0:0	8c59ba38922292b97661ebe3e61c8af913fa087a5bf535b0a032f5a373473c5c	地毯
item	item:0x0127:0:0	c0967436ffda228ff66108bbd6ec5ac022a8814b4709957e21808d3cfb7e4cbe	結婚戒指
item	item:0x0128:0:0	186b29e148b80545dd87372de38477542c3f1f3a28a5342fb56638f6c4b40494	無形戒指
item	item:0x0129:0:0	7b93aef704b03c98f9c5dd494265e54bd7bf8891fcfe00cc9f9d85247304c565	防護戒指
item	item:0x012a:0:0	aa9fa5879e686bc717acf8205c89b72767556cdb633c8405ce10c7feffcbfd9b	再生戒指
item	item:0x012b:0:0	ead6ef03d61ee60c533d6d450c50a1e559a8a37f6b796a4094cd0dac6b744428	幽靈
item	item:0x012c:0:0	9c2b314fc7938cf9d93ab2d50346784a63cf89882e7a063357212adba59a9039	炊具
item	item:0x012d:0:0	1c42ddc0285b9c25135be3bf345e6a041271b784b22a6f6cab6588dab93c5980	手推車
item	item:0x012e:0:0	ff48e511e1638fc379cb75de1c28fe2016051b167f9aa8cac3dd86c6f4787539	南瓜
item	item:0x012f:0:0	89ddf54e81c2f4c403e9b9199be0f389d9a615fd96117dfcebb53a8694e93e15	金屬牆
item	item:0x0130:0:0	8eae6c54657e94be77a206e430054386a7391f99e2cea017b16d90661037a1ee	鐵匠
item	item:0x0131:0:0	08e69f7c40ed564d8a4377cb41302d20b9f18de7b7548f6bd01d1c9bc322cd62	The Black Gate
item	item:0x0132:0:0	1ccc5212a30a1256c10c9d20c658c1099cd1a3d437b8a00add1e968bdcf7bd1c	常青樹
item	item:0x0133:0:0	2c44b5a71726e44cf0a810bb79bbab8e3a62ffe16a2829c8ee5c19f4950d9d7c	實驗室燃燒器
item	item:0x0134:0:0	4d8aaa64f68587b18e27604cd3d3b67aaa66342ef33df2ae755b5524e84cb3d5	牆
item	item:0x0135:0:0	77bd43df4f5ab3839a3e1bf9a4aa81e348f0366a9d6899a9a1de55d2b09e9b2a	倒下的樹
item	item:0x0136:0:0	dc9c5edb8b2d479e697b4b0b8ab874f32b325138598ce9e7b759eb8292110622	樹木
item	item:0x0137:0:0	b39419ef79491b8efa0ae699a656fd976430fc16a7917f5bfcc9ce8fc6a8eff2	獎盃
item	item:0x0138:0:0	22d900143f1d2b46055bc5bfac31a749c9b93a00e4bee257b59a42ae17f4be70	石像鬼吊牀
item	item:0x0139:0:0	b7b3e38120a79a9c6f21fe16994e9208e76b163c9055d4d1e22ef01ed3c80924	樹樁
item	item:0x013a:0:0	cbb5b04a426f59d00abe4caf9fb900804a05e03d764a097d9d83f534a861d9ea	雜草
item	item:0x013b:0:0	77bd43df4f5ab3839a3e1bf9a4aa81e348f0366a9d6899a9a1de55d2b09e9b2a	倒下的樹
item	item:0x013c:0:0	78708beeb7bc19c6bf0ccc71cb3b75a7918f2ce65c889e83d586330caeb682fb	大石頭
item	item:0x013d:0:0	ead6ef03d61ee60c533d6d450c50a1e559a8a37f6b796a4094cd0dac6b744428	幽靈
item	item:0x013e:0:0	7e5d4325a44714fc86a9b6989e41e966a7297bfe7e913c15fb9ab19588e33d61	聖者
item	item:0x013f:0:0	757982d77738f2a4e3fd63281657554bf4c64e8f6fbaf9164d782334266924b3	農民
item	item:0x0140:0:0	88bf2cff94d556f60f16467ca384e82a32e961fdf21216d90224864e7ca9bdd5	荊棘叢
item	item:0x0141:0:0	7a400d683b1e496c48d10d3d8e388699233e49c9a91ad15c10e85937006bfa2b	蘆葦
item	item:0x0142:0:0	c1042a3f455ebf7b4b1357e9641ec887e2eba8b4191d030b98c068b6de618e8d	開著的百葉窗
item	item:0x0143:0:0	f16ebcbaf52b8f801dff59f30c34e847b890c52f8e3288f0e26a1aa8e01f4f3b	香蒲
item	item:0x0144:0:0	3b80d38f7686a8b5f8e61ad562ec069ac172732fb4dab946401f21a438669a4b	山脈
item	item:0x0145:0:0	46de6553c9621be3e21c52ee3cb1cee1b34e96a5c3baf452d674f8e463721d31	枯樹
item	item:0x0146:0:0	ed9000edf881e6550c23c70abe14cecec561266f834dfd458fd89c6c3cd5c1c0	熱帶植物
item	item:0x0147:0:0	61cf6b16de15c8d9f2d41d9312a620cfc230c7fbff49ca3715f9f67aa3d50ee2	柏樹
item	item:0x0148:0:0	aa7dd3f7c98c17c5228d1afd95f579d42b8b99717304b8945a2dce26a7304ff3	猴面包樹
item	item:0x0149:0:0	8e8c7d42b456c9e4ec52e545b201fffc003ace9b7a32a44ac646b4679f99b00b	風箏
item	item:0x014a:0:0	830eb502cc9f39fbb9ed772520fad0aa20292981365f751942a0d2568fb15731	美德之石
item	item:0x014b:0:0	350a770c0ec9f353e1a5629895f374fdaa299876c3870c03feb60eb4a3769d94	岩石
item	item:0x014c:0:0	dc9c5edb8b2d479e697b4b0b8ab874f32b325138598ce9e7b759eb8292110622	樹木
item	item:0x014d:0:0	0d4fc4a78d3706edccafb665a8b2fdd9309e82c78625bb0f2b8e7bb9e1c4d21c	桌子
item	item:0x014e:0:0	2ea0d25e51920dc0ba247fcda7f514f3e8ad6234e704277036df405af860ed6c	氣泡
item	item:0x014f:0:0	2ea0d25e51920dc0ba247fcda7f514f3e8ad6234e704277036df405af860ed6c	氣泡
item	item:0x0150:0:0	ffcb8c1dca33cb77b874c9d58174848eee34839bc5d529aa83bee5cb2d94aa1d	發光源
item	item:0x0151:0:0	ead6ef03d61ee60c533d6d450c50a1e559a8a37f6b796a4094cd0dac6b744428	幽靈
item	item:0x0152:0:0	d8dc3cc8b5b4ae91b538373f870c794808846556de41991e91608db7da0e1aba	點燃的發光源
item	item:0x0153:0:0	b9164590ffb266d15d1577fe5be3d5069fa39619fa042d5f8d3021a56f05acb0	驅除魔法
item	item:0x0154:0:0	9d9c7a65aff0cd31f87a7ecfd7d24ce115bb97a4adc1a96985256de25768166a	/藥水//
item	item:0x0155:0:0	350a770c0ec9f353e1a5629895f374fdaa299876c3870c03feb60eb4a3769d94	岩石
item	item:0x0156:0:0	d2fa0e68a5824ca58e1a49314a4f395ba10e7eac10d8481653f6940227b412c4	巨石
item	item:0x0157:0:0	d2fa0e68a5824ca58e1a49314a4f395ba10e7eac10d8481653f6940227b412c4	巨石
item	item:0x0158:0:0	4d8aaa64f68587b18e27604cd3d3b67aaa66342ef33df2ae755b5524e84cb3d5	牆
item	item:0x0159:0:0	4d8aaa64f68587b18e27604cd3d3b67aaa66342ef33df2ae755b5524e84cb3d5	牆
item	item:0x015a:0:0	4d8aaa64f68587b18e27604cd3d3b67aaa66342ef33df2ae755b5524e84cb3d5	牆
item	item:0x015b:0:0	c93adbad01bd60a5a1e36987e2b50bafcad62884acbad3f4f925b7a6d8b23b33	破牆
item	item:0x015c:0:0	4d8aaa64f68587b18e27604cd3d3b67aaa66342ef33df2ae755b5524e84cb3d5	牆
item	item:0x015d:0:0	4d8aaa64f68587b18e27604cd3d3b67aaa66342ef33df2ae755b5524e84cb3d5	牆
item	item:0x015e:0:0	4d8aaa64f68587b18e27604cd3d3b67aaa66342ef33df2ae755b5524e84cb3d5	牆
item	item:0x015f:0:0	4d8aaa64f68587b18e27604cd3d3b67aaa66342ef33df2ae755b5524e84cb3d5	牆
item	item:0x0160:0:0	2a87fb36539cf37b688fd2084a4277e3cf8e1c67aec97e1865226867081e64e3	要塞
item	item:0x0161:0:0	96e159f6e983a3db2a398c286d1d1babdad28edc6d2e04b5932beedf78498aa5	護脛甲
item	item:0x0162:0:0	7071aa6526138dca5156199d98c3ff13be133cd9361cb4f3e345e6ed85fc6047	屍妖
item	item:0x0163:0:0	4d8aaa64f68587b18e27604cd3d3b67aaa66342ef33df2ae755b5524e84cb3d5	牆
item	item:0x0164:0:0	c93adbad01bd60a5a1e36987e2b50bafcad62884acbad3f4f925b7a6d8b23b33	破牆
item	item:0x0165:0:0	4d8aaa64f68587b18e27604cd3d3b67aaa66342ef33df2ae755b5524e84cb3d5	牆
item	item:0x0166:0:0	4d8aaa64f68587b18e27604cd3d3b67aaa66342ef33df2ae755b5524e84cb3d5	牆
item	item:0x0167:0:0	4d8aaa64f68587b18e27604cd3d3b67aaa66342ef33df2ae755b5524e84cb3d5	牆
item	item:0x0168:0:0	0b6f395ca14ac202374d5cff678b71157d0bef7e00c3045e9b80aab4ffb85276	標牌
item	item:0x0169:0:0	0b6f395ca14ac202374d5cff678b71157d0bef7e00c3045e9b80aab4ffb85276	標牌
item	item:0x016a:0:0	4d8aaa64f68587b18e27604cd3d3b67aaa66342ef33df2ae755b5524e84cb3d5	牆
item	item:0x016b:0:0	22d900143f1d2b46055bc5bfac31a749c9b93a00e4bee257b59a42ae17f4be70	石像鬼吊牀
item	item:0x016c:0:0	d294fcce0cc88587843099d85dd805aeef1b09a63b0db1dd3e4dc62a343c1db5	平台
item	item:0x016d:0:0	4d8aaa64f68587b18e27604cd3d3b67aaa66342ef33df2ae755b5524e84cb3d5	牆
item	item:0x016e:0:0	4d8aaa64f68587b18e27604cd3d3b67aaa66342ef33df2ae755b5524e84cb3d5	牆
item	item:0x016f:0:0	a3e1f4935b0919b346c2caf4da18078a1ebaf6451eb7f7b5dc79c11629b6368c	地板
item	item:0x0170:0:0	a3e1f4935b0919b346c2caf4da18078a1ebaf6451eb7f7b5dc79c11629b6368c	地板
item	item:0x0171:0:0	a3e1f4935b0919b346c2caf4da18078a1ebaf6451eb7f7b5dc79c11629b6368c	地板
item	item:0x0172:0:0	a3e1f4935b0919b346c2caf4da18078a1ebaf6451eb7f7b5dc79c11629b6368c	地板
item	item:0x0173:0:0	4d8aaa64f68587b18e27604cd3d3b67aaa66342ef33df2ae755b5524e84cb3d5	牆
item	item:0x0174:0:0	c1042a3f455ebf7b4b1357e9641ec887e2eba8b4191d030b98c068b6de618e8d	開著的百葉窗
item	item:0x0175:0:0	30958a5da6e52546dd80d726fb5963cfd4c51412859f7801b1a11218ad2efd0c	玻璃牆
item	item:0x0176:0:0	4d8aaa64f68587b18e27604cd3d3b67aaa66342ef33df2ae755b5524e84cb3d5	牆
item	item:0x0177:0:0	50593b53890f621caeda0d50875a11ede5a84a77e3ce80c150846f37d77bc0b7	獨角獸
item	item:0x0178:0:0	2534e2de1dec24fedab4c00266b55ba9ba60dde03a349c5b5662189dd561ba9e	門
item	item:0x0179:0:0	d6c7fe928e4ad99c9dbed036e0bb72309151d45c2edb58edb33aac6c5c16f88a	食物
item	item:0x017a:0:0	87346eb282352fda74addd2a9882fb0cf557366044f1fb56579cdaf24bcc33b6	柵欄
item	item:0x017b:0:0	0b6f395ca14ac202374d5cff678b71157d0bef7e00c3045e9b80aab4ffb85276	標牌
item	item:0x017c:0:0	9ad08878dc38c1d6baecc3a02ad8874a41cbc09212b27ec92547df7ec561ddb3	獨眼巨人
item	item:0x017d:0:0	2a5fd4811cfcd7404decc92f36f84c524a91b2c94401684eda51a7d9aafa719c	三頭九尾蛇
item	item:0x017e:0:0	6bc28924c242f8fd95651c240de99052a8a13fa2881c11801bfcd174f24c6ab5	Kissme
item	item:0x017f:0:0	981065719bf5ec423d14140070ce6377b32ebeffd1ad7db2fc9cc76bec86e8e5	魔法頭盔
item	item:0x0180:0:0	eb81ba5ff779ca24d480493b87b9ad1c6ae8fd62211d6b3e8344c03aa55d495b	波浪
item	item:0x0181:0:0	0eeea780b063634befb947bc6800a8caddfd18270140d4bdad037f50d72130fb	樓梯
item	item:0x0182:0:0	0eeea780b063634befb947bc6800a8caddfd18270140d4bdad037f50d72130fb	樓梯
item	item:0x0183:0:0	0eeea780b063634befb947bc6800a8caddfd18270140d4bdad037f50d72130fb	樓梯
item	item:0x0184:0:0	0cad4ca66ea02c7a262accec508b17e0e709009ab1e59558cef5a3ad3256f33c	餐具
item	item:0x0185:0:0	4a34185f9ad79983a7d14c1771586dc816dc0dca191b663e2ee6c02858a2078a	洞穴
item	item:0x0186:0:0	4a34185f9ad79983a7d14c1771586dc816dc0dca191b663e2ee6c02858a2078a	洞穴
item	item:0x0187:0:0	4a34185f9ad79983a7d14c1771586dc816dc0dca191b663e2ee6c02858a2078a	洞穴
item	item:0x0188:0:0	eeb6b53f343e2817cbf850422470f9e5271096af545655a35b5712530d1881f4	修道院門
item	item:0x0189:0:0	4d8aaa64f68587b18e27604cd3d3b67aaa66342ef33df2ae755b5524e84cb3d5	牆
item	item:0x018a:0:0	a9d4034da07d8ef31db1cd4119b6a4552fdfbd19787e2848e71c8ee3b47703a7	衛隊
item	item:0x018b:0:0	3b80d38f7686a8b5f8e61ad562ec069ac172732fb4dab946401f21a438669a4b	山脈
item	item:0x018c:0:0	3b80d38f7686a8b5f8e61ad562ec069ac172732fb4dab946401f21a438669a4b	山脈
item	item:0x018f:0:0	d504e198c7d9f73930b996fb86a9c08d3fe3214d1373e8316cda9035401e8fc9	能量霧
item	item:0x0190:0:0	230d8358dc8e8890b4c58deeb62912ee2f20357ae92a5cc861b98e68fe31acb5	屍體
item	item:0x0191:0:0	03bdd14ef87c5b28bc15ed0bebd48fa76451f7cce7e50a0131d2d0f151af55f3	海盜
item	item:0x0192:0:0	e9087d0b20d80d3e12bc8530d883d7ad9c1eb3ebc5cb61824a2b460816503797	渡輪
item	item:0x0193:0:0	48b676e2b107da679512b793d5fd4cc4329f0c7c17a97cf6e0e3d1005b600b03	人
item	item:0x0194:0:0	dd0cf4ed95b64c54deaf78a11f36e9ad990380df730f1ae34aa7a38afc9ce383	蜂巢
item	item:0x0195:0:0	08cbbc51f718dcd97bc65bd5043c8d40284ae2a177a6eef05c74527508bc7f9e	船艙
item	item:0x0196:0:0	4d02447b18e46565666d37f8222fecf38d714156c7b316a519f80f5552428b0e	牀頭櫃
item	item:0x0197:0:0	49be417ad74080a0031b636b44cfc26fdd0065492d6cd3b033960c4414955cf7	桌子
item	item:0x0198:0:0	9d8c967453a363df2259fc352b7e03c14347d8ae3cd35337cbfd87a2c04e4b7f	癱瘓
item	item:0x0199:0:0	b39419ef79491b8efa0ae699a656fd976430fc16a7917f5bfcc9ce8fc6a8eff2	獎盃
item	item:0x019a:0:0	5e7bb4264468292e790dde377ea0d3fdc86c564775b092e27cb0a8158d55fa66	挖掘機
item	item:0x019b:0:0	35d8cf44058b4335045063a279fcbfaa92a6df81711fdbe2dccc003556ceb296	輸送帶
item	item:0x019c:0:0	f95377b363d099a65e62c0d04f548fae919546d66e291a45fa064b5f61e07c5a	黑門基座 The Black Gate
item	item:0x019d:0:0	8c59ba38922292b97661ebe3e61c8af913fa087a5bf535b0a032f5a373473c5c	地毯
item	item:0x019e:0:0	230d8358dc8e8890b4c58deeb62912ee2f20357ae92a5cc861b98e68fe31acb5	屍體
item	item:0x019f:0:0	795b6904e54f82411df4b0e27a373a55eea3f9d66dac5a9bce1dd92f7b401da5	垃圾
item	item:0x01a0:0:0	cf4dc855cb888b89e381b5b4fc4ca0cce49d844cf3d748ff46e1047e201296fc	抽屜
item	item:0x01a1:0:0	edab85f142461368a4397e55ec3593280f6f11e9b6e907a5a837814672017199	/magic bolt//s
item	item:0x01a2:0:0	881a996e54355c13ae3b78ae11ccc273316b413b1a966ffa92ca41d6fcdb3e03	巨骨
item	item:0x01a3:0:0	4f4a9410ffcdf895c4adb880659e9b5c0dd1f23a30790684340b3eaacb045398	三角洲
item	item:0x01a4:0:0	87346eb282352fda74addd2a9882fb0cf557366044f1fb56579cdaf24bcc33b6	柵欄
item	item:0x01a5:0:0	87346eb282352fda74addd2a9882fb0cf557366044f1fb56579cdaf24bcc33b6	柵欄
item	item:0x01a6:0:0	87346eb282352fda74addd2a9882fb0cf557366044f1fb56579cdaf24bcc33b6	柵欄
item	item:0x01a7:0:0	f5c7922eb47fed59274a1aeeea152adedc189f6aa96be03625e3f4b537abf735	作物
item	item:0x01a8:0:0	5743abddddfa08c1e3a99fdebc2e8f3f1108fa12dcd2a8f58a42f141418c22ec	毒藥
item	item:0x01a9:0:0	4d8aaa64f68587b18e27604cd3d3b67aaa66342ef33df2ae755b5524e84cb3d5	牆
item	item:0x01aa:0:0	0eeea780b063634befb947bc6800a8caddfd18270140d4bdad037f50d72130fb	樓梯
item	item:0x01ab:0:0	0eeea780b063634befb947bc6800a8caddfd18270140d4bdad037f50d72130fb	樓梯
item	item:0x01ac:0:0	0eeea780b063634befb947bc6800a8caddfd18270140d4bdad037f50d72130fb	樓梯
item	item:0x01ad:0:0	0eeea780b063634befb947bc6800a8caddfd18270140d4bdad037f50d72130fb	樓梯
item	item:0x01ae:0:0	0eeea780b063634befb947bc6800a8caddfd18270140d4bdad037f50d72130fb	樓梯
item	item:0x01af:0:0	71d4a4c99e89fd6083aa7ab433904dca3491904e2f6523e6af84e5270a5f274d	風箱
item	item:0x01b0:0:0	2534e2de1dec24fedab4c00266b55ba9ba60dde03a349c5b5662189dd561ba9e	門
item	item:0x01b1:0:0	2534e2de1dec24fedab4c00266b55ba9ba60dde03a349c5b5662189dd561ba9e	門
item	item:0x01b2:0:0	8e7662fcc0f7297d6fdd14888ff814837593edbc4e8437865ee14494c2fc6c65	木桶
item	item:0x01b3:0:0	ae4721ad83686e0fa06109f5916e87cdd89abfae9069a1933c946aacdefbd5be	點亮的燭台
item	item:0x01b4:0:0	bd0fafddaa50fb9e1c5bb44da0b92d58c06c4f9e26baf10ab20bbac64f6dee16	馬車地板
item	item:0x01b5:0:0	137e297890987e9ddb8eb92beaa0bdc0c044492b78db066d395e672b16eca2da	馬車輪
item	item:0x01b6:0:0	44ff7b02c80d38b26dd6aa31d9470aed81b32e10331a3c994fb1a9945fd847ba	窗戶
item	item:0x01b7:0:0	4d88912fd0946113bc928df9ae3fa3815a9a428f62c7b0892f255ec8292dfb83	煙囪
item	item:0x01b8:0:0	99a7026172d42714d0293e5598ec1c8e8260d7d0c4b8582ad002c1883494e216	光亮
item	item:0x01b9:0:0	a3e1f4935b0919b346c2caf4da18078a1ebaf6451eb7f7b5dc79c11629b6368c	地板
item	item:0x01ba:0:0	b9e00cabae41376d78919263b4c3eaded3f6f38ae8f84164d913af323576d60b	壁爐
item	item:0x01bb:0:0	dca54cdd065030c75cc6f9de723e5f4bd5da0e217be7d2c3c021ae0b55e139e8	心靈致動
item	item:0x01bc:0:0	2314555c88c801b12cde83c91a706a3f925526711f6bc5bd77dd04119f28a84e	兜帽
item	item:0x01bd:0:0	6661473579cc99d9243ac99890127a568835bc3a983f542a581823998653153b	法師
item	item:0x01be:0:0	6661473579cc99d9243ac99890127a568835bc3a983f542a581823998653153b	法師
item	item:0x01bf:0:0	cc1337daff17658f000fb5d2245e48cef7d09884e64066e064b626f2abeb0d89	受傷的男子
item	item:0x01c0:0:0	7e5d4325a44714fc86a9b6989e41e966a7297bfe7e913c15fb9ab19588e33d61	聖者
item	item:0x01c1:0:0	0d5afdf3c070bed1b01f73b8b9ee8b840ea7071feb38bce431b4d8dd6447dd78	乞丐
item	item:0x01c2:0:0	0d5afdf3c070bed1b01f73b8b9ee8b840ea7071feb38bce431b4d8dd6447dd78	乞丐
item	item:0x01c3:0:0	d3a61c684446b22fbc324502c1ad80e4387f0ed707feec1f1ab81a8b3fc65539	貴族
item	item:0x01c4:0:0	757982d77738f2a4e3fd63281657554bf4c64e8f6fbaf9164d782334266924b3	農民
item	item:0x01c5:0:0	dc9c5edb8b2d479e697b4b0b8ab874f32b325138598ce9e7b759eb8292110622	樹木
item	item:0x01c6:0:0	c279eb254ae9d10709bb1ce13ef3fcd3dc76f72d54f0c27220756e61f3b6df3c	店主
item	item:0x01c7:0:0	c279eb254ae9d10709bb1ce13ef3fcd3dc76f72d54f0c27220756e61f3b6df3c	店主
item	item:0x01c8:0:0	d3a61c684446b22fbc324502c1ad80e4387f0ed707feec1f1ab81a8b3fc65539	貴族
item	item:0x01c9:0:0	e84dde508a606a3efca9e890fc31f60bcb07c796ebb94e1cfaff46bebeaeec8b	吉普賽人
item	item:0x01ca:0:0	03bdd14ef87c5b28bc15ed0bebd48fa76451f7cce7e50a0131d2d0f151af55f3	海盜
item	item:0x01cb:0:0	5e9cf6db8a15786341d658b37f39ad2014683e7c475bda1ed9398bd68b50aa6b	侍女
item	item:0x01cc:0:0	dbc4a04327176e6577b4da46df04564150053960eba5d89587dad1f76a818d80	遊俠
item	item:0x01cd:0:0	dbc4a04327176e6577b4da46df04564150053960eba5d89587dad1f76a818d80	遊俠
item	item:0x01ce:0:0	794abe4382b236102732ccac42ed5772e6fbfe7863be2315b370c27adc1bd247	戰士
item	item:0x01cf:0:0	794abe4382b236102732ccac42ed5772e6fbfe7863be2315b370c27adc1bd247	戰士
item	item:0x01d0:0:0	b9e40e48939d8dca68a7bf33dd69c93c17a0bb73fd9d4ee517a9ba27c15df391	聖騎士
item	item:0x01d1:0:0	6108047024f931c08b709b72279db5a65344b5f479c8c54f9abc072016351d8b	Iolo
item	item:0x01d2:0:0	ab0c40cc2ac92f9c9e8143d3ecb9e3afa5e9787a2fd27c0a792d4a621d6a1d2e	Lord British
item	item:0x01d3:0:0	78a7edfb3adb263c381f942170ee5813160d4017f13c615a6c067473ecca439a	弄臣
item	item:0x01d4:0:0	6579ce7528357a54f013f0bf49c6c69032424149d1e920ee104c043886bb5428	表演者
item	item:0x01d5:0:0	6579ce7528357a54f013f0bf49c6c69032424149d1e920ee104c043886bb5428	表演者
item	item:0x01d6:0:0	a7722b765d15608d5d24a319140e6665cb361a0758285125722a2d5aece38808	水井
item	item:0x01d7:0:0	ddc9e669194254cef019a29d3619a2c16592e5d52e1a81e98b01bd52319149a3	孩子
item	item:0x01d8:0:0	ddc9e669194254cef019a29d3619a2c16592e5d52e1a81e98b01bd52319149a3	孩子
item	item:0x01d9:0:0	4970a6a55af6ae431af98cd855694f878da52bc97282695519d6deb6a8ab7093	石像鬼貴族
item	item:0x01da:0:0	c4b9e8ad35170faec914b49de60127796e266b300d81a7ce88736fa3cff4e813	投石索
item	item:0x01db:0:0	06e1862a83224233b6c548ff9f756b5b4030975860af8b5b27855fc2d5968e49	石像鬼工人
item	item:0x01dc:0:0	a560530d6ded8e274a88b180104c3771d43d937e977a5940ad61efa6ba202dab	Smith the Horse
item	item:0x01dd:0:0	23bc07769517ff764c060049bbf167bb95076cf7e0a4adf8c6f57fc03ffc79b3	野豬
item	item:0x01de:0:0	bd80248c087a503d68297262e0d2d1f2ddd4467371bbae268576a51dca730de6	Sherry the Mouse
item	item:0x01df:0:0	9d586dc0a48a2ed04839e0a69750893438e8d379e2fa45e94e82c5b3abb00daa	侍者
item	item:0x01e0:0:0	df38757a2c71af5d9803304e8da3d6417213282b6edc9edb497dfa1e47a0e63d	Draxinusom
item	item:0x01e1:0:0	4d9ad448cc6dca0bc311cbd68d4198a8154314b5e9a6e7be8e5d07283e656471	壁燈
item	item:0x01e2:0:0	48b676e2b107da679512b793d5fd4cc4329f0c7c17a97cf6e0e3d1005b600b03	人
item	item:0x01e3:0:0	9fdaa7ee3f13a29e53b116094579cf9066f87750824391d9f16440ddcf8c09dc	小地毯
item	item:0x01e4:0:0	8556ab2559634a19bd1d144dc844a0da5a0716a0d671e3b4bb2e36c23a2fe8a8	欄杆
item	item:0x01e5:0:0	def65f65e254fd66700392a5fff5e4c58af688c49d3c02ab0626c54bbe230464	高速公路強盜
item	item:0x01e6:0:0	c12b7c138c5e2c13967211321b2f21e961a7a8d2d51a87c62cc77f94d6e061b3	雕像
item	item:0x01e7:0:0	4d734991d59b64fcfef701b6efa77c45a453dcacae0f5a4974d171f2c74b1ce8	Shamino
item	item:0x01e8:0:0	5c9a4542fb8d682a3af980b74815044e3a4e0c477e39427e3ac7b0e98578ea29	Dupre
item	item:0x01e9:0:0	529bc3b07127ecb7e53a4dcf1991d9152c24537d919178022b2c42657f79a26b	火花
item	item:0x01ea:0:0	a4bd27da1c6a3d1bb86da9a14d278d62e583ac63f1ea2e4ea4f1599ea0db353c	Jaana
item	item:0x01eb:0:0	229a4aedee173d4cc70797f021a835ac981a7a665f8403953bd768aaee834286	酸性蛞蝓
item	item:0x01ec:0:0	2f00c70d5fa9867d7bd2207e0d0b87e35a9ac962a8de36ee1be3944b63b39141	鱷魚
item	item:0x01ed:0:0	ca5bcec12f716f44d9745d349cc80422f0d14cbab09329caf533bef7c2d952eb	蝙蝠
item	item:0x01ee:0:0	62cb81b5904a262ffaeed02abef36bfc540b09f964b8b0b636662f77ffce6714	蜜蜂
item	item:0x01ef:0:0	77af778b51abd4a3c51c5ddd97204a9c3ae614ebccb75a606c3b6865aed6744e	貓
item	item:0x01f0:0:0	cd6357efdd966de8c0cb2f876cc89ec74ce35f0968e11743987084bd42fb8944	狗
item	item:0x01f1:0:0	4d8aaa64f68587b18e27604cd3d3b67aaa66342ef33df2ae755b5524e84cb3d5	牆
item	item:0x01f2:0:0	811eb81b9d11d65a36c53c3ebdb738ee303403cb79d781ccf4b40764e0a9d12a	雞
item	item:0x01f3:0:0	5ed55c7858d95d30656d52611844324622b66461d9fdf60d448224ddf59b6116	屍怪
item	item:0x01f4:0:0	beb134754910a4b4790c69ab17d3975221f4c534b70c8d6e82b30c165e8c0c09	牛
item	item:0x01f5:0:0	9ad08878dc38c1d6baecc3a02ad8874a41cbc09212b27ec92547df7ec561ddb3	獨眼巨人
item	item:0x01f6:0:0	acf5bfd986de639d820d029874a8c52b8734fd9bf2e1440ab6e928f86db2de49	鹿
item	item:0x01f7:0:0	9cd13341cab931553ab997c75fd25edbe958fcb46d9b0cf64cfbea417463fa30	木偶劇
item	item:0x01f8:0:0	a9c43be948c5cabd56ef2bacffb77cdaa5eec49dd5eb0cc4129cf3eda5f0e74c	龍
item	item:0x01f9:0:0	54444aa7bc07ccec734fddb6f35b9918f914123ad2a0a6e5223d2cda95568de5	龍
item	item:0x01fa:0:0	536ff5051d2541c9be5975c589b2b2bfecd85c1eb316522080db20c2bf27ccee	Hook
item	item:0x01fb:0:0	42c75396af1d6fe606131f7da21191ff3ef10f5a0cda55bf3246d868341de540	屍體
item	item:0x01fc:0:0	94c037d5f548b0c1d8c4396321f6cac93fb794b1b45820df6a1a1bd00b256b10	彩繪玻璃窗
